asset_id,entity_id,entity_type,entity_name,asset_kind,local_path,primary_url,source_page_url,source_authority,copyright_owner,expected_min_width,expected_min_height,preferred_aspect,desktop_focal_x,desktop_focal_y,mobile_focal_x,mobile_focal_y,crop_strategy,download_status,qa_status,notes
champion:kalista:loading,char:kalista,CHAMPION,Kalista,NATIVE_LOADING,champions/master/kalista-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Kalista_0.jpg,https://www.leagueoflegends.com/en-us/champions/kalista/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:kalista:generated_portrait_512,char:kalista,CHAMPION,Kalista,GENERATED_PORTRAIT_512,champions/generated/kalista-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kalista.jpg using focal points; never stretch.
champion:kalista:generated_card_4x5,char:kalista,CHAMPION,Kalista,GENERATED_CARD_4X5,champions/generated/kalista-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kalista.jpg using focal points; never stretch.
champion:kalista:generated_hero_16x9,char:kalista,CHAMPION,Kalista,GENERATED_HERO_16X9,champions/generated/kalista-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kalista.jpg using focal points; never stretch.
champion:kalista:generated_cinematic_9x16,char:kalista,CHAMPION,Kalista,GENERATED_CINEMATIC_9X16,champions/generated/kalista-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kalista.jpg using focal points; never stretch.
champion:karma:master,char:karma,CHAMPION,Karma,MASTER_SPLASH,champions/master/karma.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karma_0.jpg,https://www.leagueoflegends.com/en-us/champions/karma/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:karma:loading,char:karma,CHAMPION,Karma,NATIVE_LOADING,champions/master/karma-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Karma_0.jpg,https://www.leagueoflegends.com/en-us/champions/karma/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:karma:generated_portrait_512,char:karma,CHAMPION,Karma,GENERATED_PORTRAIT_512,champions/generated/karma-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/karma.jpg using focal points; never stretch.
champion:karma:generated_card_4x5,char:karma,CHAMPION,Karma,GENERATED_CARD_4X5,champions/generated/karma-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/karma.jpg using focal points; never stretch.
champion:karma:generated_hero_16x9,char:karma,CHAMPION,Karma,GENERATED_HERO_16X9,champions/generated/karma-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/karma.jpg using focal points; never stretch.
champion:karma:generated_cinematic_9x16,char:karma,CHAMPION,Karma,GENERATED_CINEMATIC_9X16,champions/generated/karma-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/karma.jpg using focal points; never stretch.
champion:karthus:master,char:karthus,CHAMPION,Karthus,MASTER_SPLASH,champions/master/karthus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karthus_0.jpg,https://www.leagueoflegends.com/en-us/champions/karthus/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:karthus:loading,char:karthus,CHAMPION,Karthus,NATIVE_LOADING,champions/master/karthus-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Karthus_0.jpg,https://www.leagueoflegends.com/en-us/champions/karthus/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:karthus:generated_portrait_512,char:karthus,CHAMPION,Karthus,GENERATED_PORTRAIT_512,champions/generated/karthus-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/karthus.jpg using focal points; never stretch.
champion:karthus:generated_card_4x5,char:karthus,CHAMPION,Karthus,GENERATED_CARD_4X5,champions/generated/karthus-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/karthus.jpg using focal points; never stretch.
champion:karthus:generated_hero_16x9,char:karthus,CHAMPION,Karthus,GENERATED_HERO_16X9,champions/generated/karthus-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/karthus.jpg using focal points; never stretch.
champion:karthus:generated_cinematic_9x16,char:karthus,CHAMPION,Karthus,GENERATED_CINEMATIC_9X16,champions/generated/karthus-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/karthus.jpg using focal points; never stretch.
champion:kassadin:master,char:kassadin,CHAMPION,Kassadin,MASTER_SPLASH,champions/master/kassadin.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kassadin_0.jpg,https://www.leagueoflegends.com/en-us/champions/kassadin/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:kassadin:loading,char:kassadin,CHAMPION,Kassadin,NATIVE_LOADING,champions/master/kassadin-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Kassadin_0.jpg,https://www.leagueoflegends.com/en-us/champions/kassadin/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:kassadin:generated_portrait_512,char:kassadin,CHAMPION,Kassadin,GENERATED_PORTRAIT_512,champions/generated/kassadin-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kassadin.jpg using focal points; never stretch.
champion:kassadin:generated_card_4x5,char:kassadin,CHAMPION,Kassadin,GENERATED_CARD_4X5,champions/generated/kassadin-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kassadin.jpg using focal points; never stretch.
champion:kassadin:generated_hero_16x9,char:kassadin,CHAMPION,Kassadin,GENERATED_HERO_16X9,champions/generated/kassadin-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kassadin.jpg using focal points; never stretch.
champion:kassadin:generated_cinematic_9x16,char:kassadin,CHAMPION,Kassadin,GENERATED_CINEMATIC_9X16,champions/generated/kassadin-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kassadin.jpg using focal points; never stretch.
champion:katarina:master,char:katarina,CHAMPION,Katarina,MASTER_SPLASH,champions/master/katarina.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Katarina_0.jpg,https://www.leagueoflegends.com/en-us/champions/katarina/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:katarina:loading,char:katarina,CHAMPION,Katarina,NATIVE_LOADING,champions/master/katarina-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Katarina_0.jpg,https://www.leagueoflegends.com/en-us/champions/katarina/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:katarina:generated_portrait_512,char:katarina,CHAMPION,Katarina,GENERATED_PORTRAIT_512,champions/generated/katarina-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/katarina.jpg using focal points; never stretch.
champion:katarina:generated_card_4x5,char:katarina,CHAMPION,Katarina,GENERATED_CARD_4X5,champions/generated/katarina-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/katarina.jpg using focal points; never stretch.
champion:katarina:generated_hero_16x9,char:katarina,CHAMPION,Katarina,GENERATED_HERO_16X9,champions/generated/katarina-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/katarina.jpg using focal points; never stretch.
champion:katarina:generated_cinematic_9x16,char:katarina,CHAMPION,Katarina,GENERATED_CINEMATIC_9X16,champions/generated/katarina-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/katarina.jpg using focal points; never stretch.
champion:kayle:master,char:kayle,CHAMPION,Kayle,MASTER_SPLASH,champions/master/kayle.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kayle_0.jpg,https://www.leagueoflegends.com/en-us/champions/kayle/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:kayle:loading,char:kayle,CHAMPION,Kayle,NATIVE_LOADING,champions/master/kayle-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Kayle_0.jpg,https://www.leagueoflegends.com/en-us/champions/kayle/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:kayle:generated_portrait_512,char:kayle,CHAMPION,Kayle,GENERATED_PORTRAIT_512,champions/generated/kayle-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kayle.jpg using focal points; never stretch.
champion:kayle:generated_card_4x5,char:kayle,CHAMPION,Kayle,GENERATED_CARD_4X5,champions/generated/kayle-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kayle.jpg using focal points; never stretch.
champion:kayle:generated_hero_16x9,char:kayle,CHAMPION,Kayle,GENERATED_HERO_16X9,champions/generated/kayle-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kayle.jpg using focal points; never stretch.
champion:kayle:generated_cinematic_9x16,char:kayle,CHAMPION,Kayle,GENERATED_CINEMATIC_9X16,champions/generated/kayle-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kayle.jpg using focal points; never stretch.
champion:kayn:master,char:kayn,CHAMPION,Kayn,MASTER_SPLASH,champions/master/kayn.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kayn_0.jpg,https://www.leagueoflegends.com/en-us/champions/kayn/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:kayn:loading,char:kayn,CHAMPION,Kayn,NATIVE_LOADING,champions/master/kayn-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Kayn_0.jpg,https://www.leagueoflegends.com/en-us/champions/kayn/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:kayn:generated_portrait_512,char:kayn,CHAMPION,Kayn,GENERATED_PORTRAIT_512,champions/generated/kayn-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kayn.jpg using focal points; never stretch.
champion:kayn:generated_card_4x5,char:kayn,CHAMPION,Kayn,GENERATED_CARD_4X5,champions/generated/kayn-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kayn.jpg using focal points; never stretch.
champion:kayn:generated_hero_16x9,char:kayn,CHAMPION,Kayn,GENERATED_HERO_16X9,champions/generated/kayn-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kayn.jpg using focal points; never stretch.
champion:kayn:generated_cinematic_9x16,char:kayn,CHAMPION,Kayn,GENERATED_CINEMATIC_9X16,champions/generated/kayn-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kayn.jpg using focal points; never stretch.
champion:kennen:master,char:kennen,CHAMPION,Kennen,MASTER_SPLASH,champions/master/kennen.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kennen_0.jpg,https://www.leagueoflegends.com/en-us/champions/kennen/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:kennen:loading,char:kennen,CHAMPION,Kennen,NATIVE_LOADING,champions/master/kennen-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Kennen_0.jpg,https://www.leagueoflegends.com/en-us/champions/kennen/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:kennen:generated_portrait_512,char:kennen,CHAMPION,Kennen,GENERATED_PORTRAIT_512,champions/generated/kennen-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kennen.jpg using focal points; never stretch.
champion:kennen:generated_card_4x5,char:kennen,CHAMPION,Kennen,GENERATED_CARD_4X5,champions/generated/kennen-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kennen.jpg using focal points; never stretch.
champion:kennen:generated_hero_16x9,char:kennen,CHAMPION,Kennen,GENERATED_HERO_16X9,champions/generated/kennen-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kennen.jpg using focal points; never stretch.
champion:kennen:generated_cinematic_9x16,char:kennen,CHAMPION,Kennen,GENERATED_CINEMATIC_9X16,champions/generated/kennen-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kennen.jpg using focal points; never stretch.
champion:kha-zix:master,char:kha-zix,CHAMPION,Kha'Zix,MASTER_SPLASH,champions/master/kha-zix.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Khazix_0.jpg,https://www.leagueoflegends.com/en-us/champions/kha-zix/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:kha-zix:loading,char:kha-zix,CHAMPION,Kha'Zix,NATIVE_LOADING,champions/master/kha-zix-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Khazix_0.jpg,https://www.leagueoflegends.com/en-us/champions/kha-zix/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:kha-zix:generated_portrait_512,char:kha-zix,CHAMPION,Kha'Zix,GENERATED_PORTRAIT_512,champions/generated/kha-zix-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kha-zix.jpg using focal points; never stretch.
champion:kha-zix:generated_card_4x5,char:kha-zix,CHAMPION,Kha'Zix,GENERATED_CARD_4X5,champions/generated/kha-zix-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kha-zix.jpg using focal points; never stretch.
champion:kha-zix:generated_hero_16x9,char:kha-zix,CHAMPION,Kha'Zix,GENERATED_HERO_16X9,champions/generated/kha-zix-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kha-zix.jpg using focal points; never stretch.
champion:kha-zix:generated_cinematic_9x16,char:kha-zix,CHAMPION,Kha'Zix,GENERATED_CINEMATIC_9X16,champions/generated/kha-zix-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kha-zix.jpg using focal points; never stretch.
champion:kindred:master,char:kindred,CHAMPION,Kindred,MASTER_SPLASH,champions/master/kindred.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kindred_0.jpg,https://www.leagueoflegends.com/en-us/champions/kindred/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:kindred:loading,char:kindred,CHAMPION,Kindred,NATIVE_LOADING,champions/master/kindred-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Kindred_0.jpg,https://www.leagueoflegends.com/en-us/champions/kindred/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:kindred:generated_portrait_512,char:kindred,CHAMPION,Kindred,GENERATED_PORTRAIT_512,champions/generated/kindred-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kindred.jpg using focal points; never stretch.
champion:kindred:generated_card_4x5,char:kindred,CHAMPION,Kindred,GENERATED_CARD_4X5,champions/generated/kindred-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kindred.jpg using focal points; never stretch.
champion:kindred:generated_hero_16x9,char:kindred,CHAMPION,Kindred,GENERATED_HERO_16X9,champions/generated/kindred-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kindred.jpg using focal points; never stretch.
champion:kindred:generated_cinematic_9x16,char:kindred,CHAMPION,Kindred,GENERATED_CINEMATIC_9X16,champions/generated/kindred-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kindred.jpg using focal points; never stretch.
champion:kled:master,char:kled,CHAMPION,Kled,MASTER_SPLASH,champions/master/kled.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kled_0.jpg,https://www.leagueoflegends.com/en-us/champions/kled/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:kled:loading,char:kled,CHAMPION,Kled,NATIVE_LOADING,champions/master/kled-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Kled_0.jpg,https://www.leagueoflegends.com/en-us/champions/kled/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:kled:generated_portrait_512,char:kled,CHAMPION,Kled,GENERATED_PORTRAIT_512,champions/generated/kled-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kled.jpg using focal points; never stretch.
champion:kled:generated_card_4x5,char:kled,CHAMPION,Kled,GENERATED_CARD_4X5,champions/generated/kled-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kled.jpg using focal points; never stretch.
champion:kled:generated_hero_16x9,char:kled,CHAMPION,Kled,GENERATED_HERO_16X9,champions/generated/kled-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kled.jpg using focal points; never stretch.
champion:kled:generated_cinematic_9x16,char:kled,CHAMPION,Kled,GENERATED_CINEMATIC_9X16,champions/generated/kled-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/kled.jpg using focal points; never stretch.
champion:kog-maw:master,char:kog-maw,CHAMPION,Kog'Maw,MASTER_SPLASH,champions/master/kog-maw.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/KogMaw_0.jpg,https://www.leagueoflegends.com/en-us/champions/kog-maw/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
