champion_id,name,canonical_slug,ddragon_id,region_primary,official_title,narrative_roles,species,status,aliases,completeness_tier,needs_research,riot_champion_url,wiki_universe_url,wiki_data_url,ddragon_json_url,portrait_url,splash_url,loading_url,source_verified_online,last_verified_at,notes
char:gnar,Gnar,gnar,Gnar,Freljord,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/gnar/,https://wiki.leagueoflegends.com/en-us/Universe%3AGnar,https://wiki.leagueoflegends.com/en-us/Template%3AData_Gnar,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Gnar.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Gnar.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gnar_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gnar_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:gragas,Gragas,gragas,Gragas,Freljord,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/gragas/,https://wiki.leagueoflegends.com/en-us/Universe%3AGragas,https://wiki.leagueoflegends.com/en-us/Template%3AData_Gragas,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Gragas.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Gragas.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gragas_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gragas_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:graves,Graves,graves,Graves,Bilgewater,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/graves/,https://wiki.leagueoflegends.com/en-us/Universe%3AGraves,https://wiki.leagueoflegends.com/en-us/Template%3AData_Graves,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Graves.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Graves.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Graves_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Graves_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:gwen,Gwen,gwen,Gwen,Shadow Isles,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/gwen/,https://wiki.leagueoflegends.com/en-us/Universe%3AGwen,https://wiki.leagueoflegends.com/en-us/Template%3AData_Gwen,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Gwen.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Gwen.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gwen_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Gwen_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:hecarim,Hecarim,hecarim,Hecarim,Shadow Isles,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/hecarim/,https://wiki.leagueoflegends.com/en-us/Universe%3AHecarim,https://wiki.leagueoflegends.com/en-us/Template%3AData_Hecarim,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Hecarim.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Hecarim.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Hecarim_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Hecarim_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:heimerdinger,Heimerdinger,heimerdinger,Heimerdinger,Piltover,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/heimerdinger/,https://wiki.leagueoflegends.com/en-us/Universe%3AHeimerdinger,https://wiki.leagueoflegends.com/en-us/Template%3AData_Heimerdinger,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Heimerdinger.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Heimerdinger.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Heimerdinger_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Heimerdinger_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:hwei,Hwei,hwei,Hwei,Ionia,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/hwei/,https://wiki.leagueoflegends.com/en-us/Universe%3AHwei,https://wiki.leagueoflegends.com/en-us/Template%3AData_Hwei,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Hwei.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Hwei.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Hwei_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Hwei_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:illaoi,Illaoi,illaoi,Illaoi,Bilgewater,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/illaoi/,https://wiki.leagueoflegends.com/en-us/Universe%3AIllaoi,https://wiki.leagueoflegends.com/en-us/Template%3AData_Illaoi,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Illaoi.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Illaoi.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Illaoi_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Illaoi_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:irelia,Irelia,irelia,Irelia,Ionia,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/irelia/,https://wiki.leagueoflegends.com/en-us/Universe%3AIrelia,https://wiki.leagueoflegends.com/en-us/Template%3AData_Irelia,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Irelia.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Irelia.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Irelia_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Irelia_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:ivern,Ivern,ivern,Ivern,Ionia,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/ivern/,https://wiki.leagueoflegends.com/en-us/Universe%3AIvern,https://wiki.leagueoflegends.com/en-us/Template%3AData_Ivern,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Ivern.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Ivern.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Ivern_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ivern_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:janna,Janna,janna,Janna,Zaun,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/janna/,https://wiki.leagueoflegends.com/en-us/Universe%3AJanna,https://wiki.leagueoflegends.com/en-us/Template%3AData_Janna,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Janna.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Janna.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Janna_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Janna_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:jarvan-iv,Jarvan IV,jarvan-iv,JarvanIV,Demacia,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/jarvan-iv/,https://wiki.leagueoflegends.com/en-us/Universe%3AJarvan_IV,https://wiki.leagueoflegends.com/en-us/Template%3AData_Jarvan_IV,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/JarvanIV.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/JarvanIV.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/JarvanIV_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/JarvanIV_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:jax,Jax,jax,Jax,Icathia / Runeterra,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/jax/,https://wiki.leagueoflegends.com/en-us/Universe%3AJax,https://wiki.leagueoflegends.com/en-us/Template%3AData_Jax,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Jax.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Jax.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jax_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Jax_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:jayce,Jayce,jayce,Jayce,Piltover,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/jayce/,https://wiki.leagueoflegends.com/en-us/Universe%3AJayce,https://wiki.leagueoflegends.com/en-us/Template%3AData_Jayce,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Jayce.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Jayce.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jayce_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Jayce_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:jhin,Jhin,jhin,Jhin,Ionia,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/jhin/,https://wiki.leagueoflegends.com/en-us/Universe%3AJhin,https://wiki.leagueoflegends.com/en-us/Template%3AData_Jhin,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Jhin.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Jhin.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jhin_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Jhin_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:jinx,Jinx,jinx,Jinx,Zaun,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/jinx/,https://wiki.leagueoflegends.com/en-us/Universe%3AJinx,https://wiki.leagueoflegends.com/en-us/Template%3AData_Jinx,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Jinx.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Jinx.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Jinx_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Jinx_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:k-sante,K'Sante,k-sante,KSante,Shurima,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/k-sante/,https://wiki.leagueoflegends.com/en-us/Universe%3AK'Sante,https://wiki.leagueoflegends.com/en-us/Template%3AData_K'Sante,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/KSante.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/KSante.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/KSante_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/KSante_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:kai-sa,Kai'Sa,kai-sa,Kaisa,Shurima / The Void,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/kai-sa/,https://wiki.leagueoflegends.com/en-us/Universe%3AKai'Sa,https://wiki.leagueoflegends.com/en-us/Template%3AData_Kai'Sa,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Kaisa.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Kaisa.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kaisa_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Kaisa_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:kalista,Kalista,kalista,Kalista,Shadow Isles,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/kalista/,https://wiki.leagueoflegends.com/en-us/Universe%3AKalista,https://wiki.leagueoflegends.com/en-us/Template%3AData_Kalista,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Kalista.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Kalista.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kalista_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Kalista_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:karma,Karma,karma,Karma,Ionia,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/karma/,https://wiki.leagueoflegends.com/en-us/Universe%3AKarma,https://wiki.leagueoflegends.com/en-us/Template%3AData_Karma,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Karma.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Karma.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karma_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Karma_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:karthus,Karthus,karthus,Karthus,Shadow Isles,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/karthus/,https://wiki.leagueoflegends.com/en-us/Universe%3AKarthus,https://wiki.leagueoflegends.com/en-us/Template%3AData_Karthus,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Karthus.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Karthus.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Karthus_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Karthus_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:kassadin,Kassadin,kassadin,Kassadin,Shurima / The Void,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/kassadin/,https://wiki.leagueoflegends.com/en-us/Universe%3AKassadin,https://wiki.leagueoflegends.com/en-us/Template%3AData_Kassadin,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Kassadin.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Kassadin.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kassadin_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Kassadin_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:katarina,Katarina,katarina,Katarina,Noxus,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/katarina/,https://wiki.leagueoflegends.com/en-us/Universe%3AKatarina,https://wiki.leagueoflegends.com/en-us/Template%3AData_Katarina,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Katarina.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Katarina.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Katarina_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Katarina_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:kayle,Kayle,kayle,Kayle,Demacia / Targon,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/kayle/,https://wiki.leagueoflegends.com/en-us/Universe%3AKayle,https://wiki.leagueoflegends.com/en-us/Template%3AData_Kayle,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Kayle.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Kayle.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kayle_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Kayle_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:kayn,Kayn,kayn,Kayn,Ionia / Noxus,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/kayn/,https://wiki.leagueoflegends.com/en-us/Universe%3AKayn,https://wiki.leagueoflegends.com/en-us/Template%3AData_Kayn,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Kayn.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Kayn.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kayn_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Kayn_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:kennen,Kennen,kennen,Kennen,Ionia,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/kennen/,https://wiki.leagueoflegends.com/en-us/Universe%3AKennen,https://wiki.leagueoflegends.com/en-us/Template%3AData_Kennen,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Kennen.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Kennen.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kennen_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Kennen_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:kha-zix,Kha'Zix,kha-zix,Khazix,The Void,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/kha-zix/,https://wiki.leagueoflegends.com/en-us/Universe%3AKha'Zix,https://wiki.leagueoflegends.com/en-us/Template%3AData_Kha'Zix,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Khazix.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Khazix.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Khazix_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Khazix_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:kindred,Kindred,kindred,Kindred,Runeterra / Spirit Realm,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/kindred/,https://wiki.leagueoflegends.com/en-us/Universe%3AKindred,https://wiki.leagueoflegends.com/en-us/Template%3AData_Kindred,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Kindred.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Kindred.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kindred_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Kindred_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:kled,Kled,kled,Kled,Noxus,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/kled/,https://wiki.leagueoflegends.com/en-us/Universe%3AKled,https://wiki.leagueoflegends.com/en-us/Template%3AData_Kled,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Kled.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Kled.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Kled_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Kled_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:kog-maw,Kog'Maw,kog-maw,KogMaw,The Void,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/kog-maw/,https://wiki.leagueoflegends.com/en-us/Universe%3AKog'Maw,https://wiki.leagueoflegends.com/en-us/Template%3AData_Kog'Maw,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/KogMaw.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/KogMaw.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/KogMaw_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/KogMaw_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:leblanc,LeBlanc,leblanc,Leblanc,Noxus,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/leblanc/,https://wiki.leagueoflegends.com/en-us/Universe%3ALeBlanc,https://wiki.leagueoflegends.com/en-us/Template%3AData_LeBlanc,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Leblanc.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Leblanc.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Leblanc_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Leblanc_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:lee-sin,Lee Sin,lee-sin,LeeSin,Ionia,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/lee-sin/,https://wiki.leagueoflegends.com/en-us/Universe%3ALee_Sin,https://wiki.leagueoflegends.com/en-us/Template%3AData_Lee_Sin,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/LeeSin.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/LeeSin.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/LeeSin_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/LeeSin_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:leona,Leona,leona,Leona,Targon,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/leona/,https://wiki.leagueoflegends.com/en-us/Universe%3ALeona,https://wiki.leagueoflegends.com/en-us/Template%3AData_Leona,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Leona.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Leona.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Leona_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Leona_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:lillia,Lillia,lillia,Lillia,Ionia,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/lillia/,https://wiki.leagueoflegends.com/en-us/Universe%3ALillia,https://wiki.leagueoflegends.com/en-us/Template%3AData_Lillia,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Lillia.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Lillia.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Lillia_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Lillia_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:lissandra,Lissandra,lissandra,Lissandra,Freljord,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/lissandra/,https://wiki.leagueoflegends.com/en-us/Universe%3ALissandra,https://wiki.leagueoflegends.com/en-us/Template%3AData_Lissandra,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Lissandra.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Lissandra.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Lissandra_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Lissandra_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:locke,Locke,locke,Locke,Demacia,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/locke/,https://wiki.leagueoflegends.com/en-us/Universe%3ALocke,https://wiki.leagueoflegends.com/en-us/Template%3AData_Locke,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Locke.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Locke.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Locke_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Locke_0.jpg,TRUE,2026-09-16,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:lucian,Lucian,lucian,Lucian,Demacia / Shadow Isles,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/lucian/,https://wiki.leagueoflegends.com/en-us/Universe%3ALucian,https://wiki.leagueoflegends.com/en-us/Template%3AData_Lucian,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Lucian.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Lucian.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Lucian_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Lucian_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:lulu,Lulu,lulu,Lulu,Bandle City,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/lulu/,https://wiki.leagueoflegends.com/en-us/Universe%3ALulu,https://wiki.leagueoflegends.com/en-us/Template%3AData_Lulu,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Lulu.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Lulu.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Lulu_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Lulu_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:lux,Lux,lux,Lux,Demacia,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/lux/,https://wiki.leagueoflegends.com/en-us/Universe%3ALux,https://wiki.leagueoflegends.com/en-us/Template%3AData_Lux,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Lux.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Lux.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Lux_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Lux_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
